Fe,Cr,Ni,Mo,W,N,Nb,C,Si,Mn,Cu,Al,V,Ta,Ti,Co,Mg,Y,Zr,Hf,Mahalanobis_sq,empirical_tail_prob,dataset,UMAP Component 1,UMAP Component 2
19.79697020692051,17.07053042259378,60.47274407694169,2.127756037006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319992565380067,0.0,0.0,0.0,0.0,0.0,41.25902968459725,0.041116005873715125,new NiCrMoTiFe data,-3.0409014,10.637991
21.48203443327129,19.81963700745474,55.11019986941908,2.952438189314062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356905005408267,0.0,0.0,0.0,0.0,0.0,33.293193487354685,0.06461086637298091,new NiCrMoTiFe data,-2.6831899,10.868869
22.47631622738632,21.10763041551644,49.48554879162086,5.80868725953725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121817305939112,0.0,0.0,0.0,0.0,0.0,26.728756937423835,0.13362701908957417,new NiCrMoTiFe data,-2.3830607,11.203372
24.35763244318183,23.1342762500515,46.36788004968805,4.638314862611241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50189639446737,0.0,0.0,0.0,0.0,0.0,24.078534051870136,0.1644640234948605,new NiCrMoTiFe data,-2.1805384,11.243282
25.62064236797445,24.03624459585487,41.97813069728873,6.326179121394539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038803217487418,0.0,0.0,0.0,0.0,0.0,21.07467374974748,0.2143906020558003,new NiCrMoTiFe data,-2.0026903,11.426289
25.92967709475499,24.05215305523166,38.37767536798972,8.241916587025901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39857789499773,0.0,0.0,0.0,0.0,0.0,19.021611625186193,0.27165932452276065,new NiCrMoTiFe data,-1.7863874,11.6935005
26.19588155013293,23.85042246394621,34.94838751010904,10.21302186693367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79228660887816,0.0,0.0,0.0,0.0,0.0,17.719759006171962,0.3186490455212922,new NiCrMoTiFe data,-1.5243405,11.988381
25.87267490890685,22.74622041857604,31.94339759241375,12.21093470231118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.226772377792192,0.0,0.0,0.0,0.0,0.0,16.89600715858061,0.34801762114537443,new NiCrMoTiFe data,-1.3171855,12.269817
24.64055238634836,21.25274882503955,27.80452469764478,15.57085157182014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73132251914715,0.0,0.0,0.0,0.0,0.0,17.15806282230428,0.3303964757709251,new NiCrMoTiFe data,-1.3302287,12.583692
24.69862396067251,12.94677360981414,59.78605265772893,2.071458063168219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970917086162015,0.0,0.0,0.0,0.0,0.0,37.8330847808983,0.049926578560939794,new NiCrMoTiFe data,-3.3387072,10.800574
27.11629087610016,14.62169899185692,55.25597239681475,2.295733512731911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7103042224962675,0.0,0.0,0.0,0.0,0.0,31.33692056861021,0.08663729809104258,new NiCrMoTiFe data,-3.0846882,10.994939
28.97995691733995,16.44395713812345,50.35327831911562,3.185006375350623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03780125007036,0.0,0.0,0.0,0.0,0.0,26.135112982986897,0.14096916299559473,new NiCrMoTiFe data,-2.8146737,11.151557
30.34265377319738,17.80474339614692,46.34859570643516,4.073004266397291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431002857823243,0.0,0.0,0.0,0.0,0.0,23.08353172691599,0.1894273127753304,new NiCrMoTiFe data,-2.5756216,11.194762
31.86528713449996,18.23696715878395,42.40093148684115,5.290206015657255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206608204217674,0.0,0.0,0.0,0.0,0.0,21.003209427803295,0.2143906020558003,new NiCrMoTiFe data,-2.305663,11.733695
31.70139237157215,19.10423570636226,38.63291780669091,7.016579441970052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544874673404641,0.0,0.0,0.0,0.0,0.0,19.26205043901387,0.2687224669603524,new NiCrMoTiFe data,-2.0311818,12.069974
31.7420363140709,19.34137208626396,35.29946336459976,8.488290469014574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128837766050812,0.0,0.0,0.0,0.0,0.0,18.396396359621402,0.29515418502202645,new NiCrMoTiFe data,-1.7499539,12.212454
30.76237588603813,18.31664101925855,32.12872020698693,11.0502077792672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.742055108449174,0.0,0.0,0.0,0.0,0.0,17.713989932256435,0.3186490455212922,new NiCrMoTiFe data,-1.4321909,12.480651
29.73442789455431,17.25824278002907,28.51150635643484,12.65461180418959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8412111647922,0.0,0.0,0.0,0.0,0.0,18.655811423297823,0.2834067547723935,new NiCrMoTiFe data,-1.3745319,12.754608
30.37782838567884,9.609360149062256,57.91933065856235,1.589063142119515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044176645770377,0.0,0.0,0.0,0.0,0.0,35.157085589980994,0.05873715124816446,new NiCrMoTiFe data,-3.6348512,10.976685
33.11659379389907,10.973333777346,52.9251697901506,2.192065154734242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7928374838700868,0.0,0.0,0.0,0.0,0.0,29.785153679159976,0.09691629955947137,new NiCrMoTiFe data,-3.2693021,11.265401
35.40504769440309,12.25967062301765,48.28190961500265,2.949080621569796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104291446006826,0.0,0.0,0.0,0.0,0.0,26.515791826784262,0.13656387665198239,new NiCrMoTiFe data,-3.1318011,11.478453
37.57764389518124,12.9045729319361,44.21310951760462,3.638680888316341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665992766961695,0.0,0.0,0.0,0.0,0.0,25.17476887737243,0.15418502202643172,new NiCrMoTiFe data,-2.8540182,11.650803
38.09115608907656,14.24077169642902,40.34117942701062,4.820091728927136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50680105855667,0.0,0.0,0.0,0.0,0.0,23.71986021990928,0.1776798825256975,new NiCrMoTiFe data,-2.5439546,11.940385
38.33579750611559,14.22310473337481,37.73458860799308,6.084502628677954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.622006523838574,0.0,0.0,0.0,0.0,0.0,23.145656245351763,0.18795888399412627,new NiCrMoTiFe data,-2.2507222,12.262237
37.89528654115976,15.01810551709215,34.00711535766091,7.695501594568473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383990989518713,0.0,0.0,0.0,0.0,0.0,22.328663376448475,0.19383259911894274,new NiCrMoTiFe data,-1.8776932,12.518715
37.04916938976096,14.93908228947561,31.37594742238257,8.70375469393355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93204620444731,0.0,0.0,0.0,0.0,0.0,22.09697815900296,0.19530102790014683,new NiCrMoTiFe data,-1.720959,12.529673
35.00856026880581,13.49101090758822,28.41328965570146,10.74232139561721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34481777228729,0.0,0.0,0.0,0.0,0.0,22.654163655343492,0.19236417033773862,new NiCrMoTiFe data,-1.5043477,12.834146
37.58863922492247,7.280669539785599,53.11798962683208,1.532428398584247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4802732098756072,0.0,0.0,0.0,0.0,0.0,33.02954284343087,0.07488986784140969,new NiCrMoTiFe data,-3.6178045,11.240159
40.4685427958547,8.207754828513329,48.6819596677876,1.960066248394547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816764594498212,0.0,0.0,0.0,0.0,0.0,31.24080119132628,0.08663729809104258,new NiCrMoTiFe data,-3.4306686,11.483723
42.41365999634309,8.999093989015684,45.39868393715567,2.232970990007884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555910874776881,0.0,0.0,0.0,0.0,0.0,30.87227804202009,0.0881057268722467,new NiCrMoTiFe data,-3.3923624,11.589424
44.05056700894834,9.890677495893094,40.9711385049328,3.582962479712098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504654510513664,0.0,0.0,0.0,0.0,0.0,30.629406099147076,0.08957415565345081,new NiCrMoTiFe data,-3.0783055,12.012476
45.28527361475503,10.45016941021403,38.05554080101164,4.05760531167356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151410862345743,0.0,0.0,0.0,0.0,0.0,31.431932057741832,0.08663729809104258,new NiCrMoTiFe data,-2.8823383,12.162828
45.11415223222625,10.88678210520005,35.43340443761144,5.105603303705024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460057921257236,0.0,0.0,0.0,0.0,0.0,30.918297669112825,0.0881057268722467,new NiCrMoTiFe data,-2.604304,12.4138565
44.97584185956661,11.26384164075777,32.0942836230312,6.302047026935472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363985849708929,0.0,0.0,0.0,0.0,0.0,31.07741049744785,0.0881057268722467,new NiCrMoTiFe data,-2.2062888,12.660619
42.0865253634753,11.61062958759157,30.20551982470235,7.933285538006333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164039686224461,0.0,0.0,0.0,0.0,0.0,28.18246827142333,0.1130690161527166,new NiCrMoTiFe data,-1.8935101,12.783487
40.81585186348995,11.45538272157001,27.19589965294441,9.05861416233218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47425159966346,0.0,0.0,0.0,0.0,0.0,28.90493304625079,0.1013215859030837,new NiCrMoTiFe data,-1.6400057,12.877121
45.37200448015243,5.223833584071546,47.58367348944883,1.268955264287828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5515331820393581,0.0,0.0,0.0,0.0,0.0,36.66643510159815,0.05873715124816446,new NiCrMoTiFe data,-3.6381922,11.596406
48.78786662406539,6.144711966491161,42.64463011182583,1.746867803426478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759234941911552,0.0,0.0,0.0,0.0,0.0,38.731263417579925,0.048458149779735685,new NiCrMoTiFe data,-3.5418327,11.888072
50.73675625671652,6.684722573324661,39.73609779881278,1.918285343225266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9241380279207699,0.0,0.0,0.0,0.0,0.0,40.96149620017774,0.04405286343612335,new NiCrMoTiFe data,-3.5203705,11.989358
51.96609868449762,7.125557036648022,36.51395857641639,2.908620861069055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485764841368929,0.0,0.0,0.0,0.0,0.0,42.68691868607533,0.041116005873715125,new NiCrMoTiFe data,-3.4008598,12.172915
52.45736467440484,7.818356008967962,33.94381032547561,3.48038624477838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300082746373203,0.0,0.0,0.0,0.0,0.0,43.59815643607725,0.039647577092511016,new NiCrMoTiFe data,-3.1819854,12.469704
51.85220057025387,8.53527245083175,31.97839661068264,4.252332960149705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.381797408082039,0.0,0.0,0.0,0.0,0.0,42.71396362411094,0.041116005873715125,new NiCrMoTiFe data,-2.8913631,12.59564
51.37276147532685,8.790516358863357,29.88165140595067,4.817071318855069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.137999441004045,0.0,0.0,0.0,0.0,0.0,42.64809518998308,0.041116005873715125,new NiCrMoTiFe data,-2.547841,12.914691
49.881475732815,9.097479396405918,27.44639767550942,6.385106315226083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.189540880043592,0.0,0.0,0.0,0.0,0.0,41.28128623807478,0.041116005873715125,new NiCrMoTiFe data,-2.3087702,12.802611
46.147295090649,8.858468480519768,25.79843573181753,7.658075855521748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53772484149196,0.0,0.0,0.0,0.0,0.0,37.8183655866865,0.049926578560939794,new NiCrMoTiFe data,-1.9853541,12.851282
56.70921047332411,4.45933779448573,36.74922850445188,1.479037996335657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031852314026278,0.0,0.0,0.0,0.0,0.0,52.96724304519921,0.032305433186490456,new NiCrMoTiFe data,-3.7246902,12.057532
58.23723423416003,4.536878620919904,34.31338024363218,1.953834188367503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586727129203946,0.0,0.0,0.0,0.0,0.0,56.561582020586926,0.02936857562408223,new NiCrMoTiFe data,-3.6293585,12.184219
59.34611390594659,5.278994683623767,31.75357300774514,2.342432744028005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.278885658656497,0.0,0.0,0.0,0.0,0.0,59.49185942783764,0.02643171806167401,new NiCrMoTiFe data,-3.554559,12.30468
59.33493295870724,5.752837488642101,29.99528848365004,2.914852635871863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002088433128751,0.0,0.0,0.0,0.0,0.0,59.982325978682475,0.02643171806167401,new NiCrMoTiFe data,-3.373692,12.497872
58.39353789451046,6.257907215926917,28.72947600949317,3.686192936964952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.932885943104509,0.0,0.0,0.0,0.0,0.0,58.22914312022067,0.02936857562408223,new NiCrMoTiFe data,-3.0961525,12.722301
57.3323684814925,6.626916797840604,27.03294124676937,4.283868902542922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723904571354601,0.0,0.0,0.0,0.0,0.0,56.859240387502055,0.02936857562408223,new NiCrMoTiFe data,-2.7870686,12.840659
54.83283250514894,7.032440610391723,25.46424470379871,5.527364889749399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143117290911234,0.0,0.0,0.0,0.0,0.0,52.783390440278204,0.032305433186490456,new NiCrMoTiFe data,-2.4774642,12.916016
66.18771861830042,3.571193889207815,27.90815232372413,1.502033184039599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309019847280388,0.0,0.0,0.0,0.0,0.0,79.8002018891374,0.016152716593245228,new NiCrMoTiFe data,-3.6278546,12.29504
66.85471859160208,3.813661095882745,26.49154144135773,1.691522230009478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148556641147982,0.0,0.0,0.0,0.0,0.0,82.54505106531607,0.016152716593245228,new NiCrMoTiFe data,-3.4815807,12.438769
66.29608309198557,4.432612943819033,24.91437454526202,2.416458994822328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940470424111047,0.0,0.0,0.0,0.0,0.0,81.84374243818132,0.016152716593245228,new NiCrMoTiFe data,-3.347131,12.562733
65.32452373485688,4.818150837213522,24.40198458959529,2.83944115866238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615899679671924,0.0,0.0,0.0,0.0,0.0,79.37659471341057,0.016152716593245228,new NiCrMoTiFe data,-3.2761734,12.704054
63.37031159981304,5.076981561592881,23.43996495381416,4.034033011020312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.078708873759598,0.0,0.0,0.0,0.0,0.0,74.83200947390985,0.01908957415565345,new NiCrMoTiFe data,-3.0614703,12.787896
