Fe,Cr,Ni,Mo,W,N,Nb,C,Si,Mn,Cu,Al,V,Ta,Ti,Co,Mg,Y,Zr,Hf,Mahalanobis_sq,empirical_tail_prob,dataset,UMAP Component 1,UMAP Component 2
18.2282289394109,22.25825438399324,44.49254902780563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896923790443918,0.0,0.0,9.124043858346317,0.0,0.0,0.0,0.0,100.43405640480829,0.033660589060308554,new NiCrCoVFe data,-1.5293874,8.220671
18.05168677518481,21.54337168332784,40.14606294301679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2606171846714,0.0,0.0,11.99826141379916,0.0,0.0,0.0,0.0,192.3289327343481,0.016830294530154277,new NiCrCoVFe data,-1.3237396,7.987527
17.30316829702608,20.30123682150807,35.00489144090659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76946366999297,0.0,0.0,15.62123977056628,0.0,0.0,0.0,0.0,382.448550785526,0.005610098176718092,new NiCrCoVFe data,-1.117054,7.834437
15.87142913305469,18.70576258983613,30.19464676324015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67699386151701,0.0,0.0,18.55116765235202,0.0,0.0,0.0,0.0,747.1309035752454,0.001402524544179523,new NiCrCoVFe data,-0.70553297,7.588324
16.2842163689804,11.62108928220617,69.68900737564974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8209931388708622,0.0,0.0,1.584693834292852,0.0,0.0,0.0,0.0,8.856992057010904,0.3758765778401122,new NiCrCoVFe data,-3.7074745,8.47349
17.99859633271077,13.66150507969354,65.18010332095461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177828825037154,0.0,0.0,1.981966441603931,0.0,0.0,0.0,0.0,9.602220407708261,0.32538569424964936,new NiCrCoVFe data,-3.4529343,8.402035
19.53665474474453,15.08229893964224,60.56757689120469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.808989009252903,0.0,0.0,3.004480415155629,0.0,0.0,0.0,0.0,13.975323703551238,0.2061711079943899,new NiCrCoVFe data,-2.9845135,8.457075
21.18080958029204,16.41888276730987,55.49755604733809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78582109936913,0.0,0.0,4.116930505690866,0.0,0.0,0.0,0.0,25.46893045872442,0.1150070126227209,new NiCrCoVFe data,-2.5452094,8.262223
22.36133238808863,17.68792718760798,50.01949321582786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251063367731021,0.0,0.0,5.680183840744505,0.0,0.0,0.0,0.0,52.76863431138674,0.06872370266479663,new NiCrCoVFe data,-2.1009195,8.056988
22.25528267810615,18.13124569257213,45.94547501288871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.108469737958585,0.0,0.0,7.55952687847443,0.0,0.0,0.0,0.0,104.14740271370266,0.033660589060308554,new NiCrCoVFe data,-1.7216557,7.9333773
22.11853696692908,17.71834953868881,41.15294747467846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17935635401579,0.0,0.0,9.830809665687847,0.0,0.0,0.0,0.0,227.4000092664835,0.012622720897615708,new NiCrCoVFe data,-1.3461282,7.6919246
21.13587239531939,17.34750983028886,36.11077555188695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24930686414909,0.0,0.0,12.15653535835572,0.0,0.0,0.0,0.0,463.41762027002045,0.005610098176718092,new NiCrCoVFe data,-0.87317085,7.5716777
19.80061812897557,15.3476838701526,31.05738066946694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52044105582995,0.0,0.0,15.27387627557495,0.0,0.0,0.0,0.0,895.3422279483431,0.001402524544179523,new NiCrCoVFe data,-0.6247197,7.3728337
20.55168297688286,8.90559415423344,68.38272010981913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8751622996720143,0.0,0.0,1.284840459392553,0.0,0.0,0.0,0.0,9.581525511178727,0.32538569424964936,new NiCrCoVFe data,-3.7442908,8.568191
22.96934284445093,10.46562148344112,63.38271594806355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346310053130341,0.0,0.0,1.836009670914067,0.0,0.0,0.0,0.0,11.13284492794209,0.23562412342215988,new NiCrCoVFe data,-3.4727013,8.44605
24.40915250803127,11.68287684138104,59.44757449331301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.967267730406504,0.0,0.0,2.493128426868182,0.0,0.0,0.0,0.0,15.821709939971191,0.17812061711079943,new NiCrCoVFe data,-3.2320135,8.241393
26.0811880993595,12.82909461563154,54.71950275831595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890844974398167,0.0,0.0,3.479369552294848,0.0,0.0,0.0,0.0,27.108121661346843,0.11360448807854137,new NiCrCoVFe data,-2.801512,8.023977
26.87614780904968,13.98389582130604,50.26300520655828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299361166965641,0.0,0.0,4.577589996120354,0.0,0.0,0.0,0.0,53.23138984327097,0.06872370266479663,new NiCrCoVFe data,-2.378318,7.803156
27.16629873490772,14.12400345615574,45.95401605145616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.394207957975715,0.0,0.0,6.361473799504655,0.0,0.0,0.0,0.0,112.0290455026764,0.03225806451612903,new NiCrCoVFe data,-1.8312637,7.5912585
27.25598473560972,14.63372456545034,40.35557986617545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.346219422510915,0.0,0.0,8.408491410253575,0.0,0.0,0.0,0.0,232.72468558058904,0.012622720897615708,new NiCrCoVFe data,-1.442568,7.575045
26.04628332899345,13.61795025241505,36.0083723955829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07280166252771,0.0,0.0,10.25459236048089,0.0,0.0,0.0,0.0,515.1273481439149,0.004207573632538569,new NiCrCoVFe data,-0.86081594,7.5573435
23.96978635149335,13.40941150587545,31.11999433631694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38461120783668,0.0,0.0,12.11619659847759,0.0,0.0,0.0,0.0,964.9004663913048,0.001402524544179523,new NiCrCoVFe data,-0.5971007,7.342972
25.6116837653232,6.891003169588367,65.5039258201722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732193156344137,0.0,0.0,1.120167929281824,0.0,0.0,0.0,0.0,9.821235880787714,0.31977559607293127,new NiCrCoVFe data,-4.2251377,8.65358
28.41067839248494,8.044857591939921,60.64305460692668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27353852194787,0.0,0.0,1.627870886700589,0.0,0.0,0.0,0.0,11.02398487267228,0.23562412342215988,new NiCrCoVFe data,-3.6595285,8.238871
30.68040031937237,8.898314990229773,56.45497452822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.949218890633843,0.0,0.0,2.017091271534639,0.0,0.0,0.0,0.0,16.006998879958427,0.17812061711079943,new NiCrCoVFe data,-3.2983732,8.045745
32.34762367758118,9.978366632442803,52.0813212558916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843106837929702,0.0,0.0,2.749581596154719,0.0,0.0,0.0,0.0,26.599871587687975,0.11360448807854137,new NiCrCoVFe data,-2.845507,7.744447
33.26712421235609,10.66178261003462,48.0364962515561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.232243536462632,0.0,0.0,3.802353389590545,0.0,0.0,0.0,0.0,51.966052065760586,0.06872370266479663,new NiCrCoVFe data,-2.4673054,7.5019526
33.39925272231932,11.35006727185082,43.85245562775339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545349612862421,0.0,0.0,4.85287476521403,0.0,0.0,0.0,0.0,115.7254116464536,0.03225806451612903,new NiCrCoVFe data,-1.9614482,7.4133873
32.83385481517335,11.48725055530047,39.84170193873135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.348298941709157,0.0,0.0,6.488893749085666,0.0,0.0,0.0,0.0,230.15344447741862,0.012622720897615708,new NiCrCoVFe data,-1.5391843,7.4033203
31.22587875804939,11.3685841516441,34.92232354679246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42462712929108,0.0,0.0,8.058586414222969,0.0,0.0,0.0,0.0,535.2394022549978,0.004207573632538569,new NiCrCoVFe data,-0.95573145,7.3245296
28.00050845971687,11.25353181117791,31.12242471676077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12114404994593,0.0,0.0,9.502390962398529,0.0,0.0,0.0,0.0,1029.0610590308029,0.001402524544179523,new NiCrCoVFe data,-0.63497704,7.355174
32.75859992753161,5.573665496030907,59.73922474830303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8893515950869282,0.0,0.0,1.039158233047526,0.0,0.0,0.0,0.0,9.643404088233464,0.32538569424964936,new NiCrCoVFe data,-3.6022038,8.085765
35.60454595063857,6.384230536662519,55.41123198552285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.258086825061164,0.0,0.0,1.341904702114899,0.0,0.0,0.0,0.0,10.943966147196104,0.23842917251051893,new NiCrCoVFe data,-3.3367496,7.895693
38.13811789539464,6.901093732753926,51.41799930683538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.752883934036925,0.0,0.0,1.78990513097912,0.0,0.0,0.0,0.0,14.409386777025148,0.2005610098176718,new NiCrCoVFe data,-3.1670215,7.734733
39.1380055059179,7.636039101874935,48.26557354651341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.646214637996664,0.0,0.0,2.314167207697084,0.0,0.0,0.0,0.0,24.307500898085163,0.12201963534361851,new NiCrCoVFe data,-2.935394,7.563334
40.17007780104868,8.27060440023642,44.39734559290023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.141460551104069,0.0,0.0,3.020511654710611,0.0,0.0,0.0,0.0,50.290257208925205,0.06872370266479663,new NiCrCoVFe data,-2.5389845,7.3160133
40.31777520333784,8.64227767036617,40.91661268027966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171777873210093,0.0,0.0,3.951556572806229,0.0,0.0,0.0,0.0,103.95988886274075,0.033660589060308554,new NiCrCoVFe data,-2.1311498,7.180905
38.89328689858721,9.076333403675443,37.8452547701464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.345930521434173,0.0,0.0,4.839194406156778,0.0,0.0,0.0,0.0,228.55524537346827,0.012622720897615708,new NiCrCoVFe data,-1.6706858,7.252608
36.03490394546852,9.599410586395605,34.0855927676545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87879910761875,0.0,0.0,6.401293592862622,0.0,0.0,0.0,0.0,493.9570452612933,0.005610098176718092,new NiCrCoVFe data,-0.98603106,7.29738
33.0417017672229,9.210570393729387,30.17438283411464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9404856197561,0.0,0.0,7.632859385176974,0.0,0.0,0.0,0.0,1006.8761551399465,0.001402524544179523,new NiCrCoVFe data,-0.7246114,7.343248
43.98768298598323,4.861815003956776,48.80542061907139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197504012874014,0.0,0.0,1.147577378114605,0.0,0.0,0.0,0.0,10.68590967895944,0.2608695652173913,new NiCrCoVFe data,-3.071141,7.479671
45.7006317110727,5.261669557711915,45.86244388137209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775096118004433,0.0,0.0,1.400158731838864,0.0,0.0,0.0,0.0,14.955133226149409,0.19915848527349228,new NiCrCoVFe data,-3.0245593,7.4230075
46.67965674781412,5.9600395804174,42.95387824215434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.650078640641265,0.0,0.0,1.756346788972866,0.0,0.0,0.0,0.0,24.717972570546607,0.12061711079943899,new NiCrCoVFe data,-2.921664,7.32078
47.53914448671719,6.459960652427106,39.99189540478646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714419367589803,0.0,0.0,2.294580088479436,0.0,0.0,0.0,0.0,42.11470089251183,0.08835904628330996,new NiCrCoVFe data,-2.6403973,7.219648
47.07121651777462,6.707840058122374,37.18219308233689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.911898848075174,0.0,0.0,3.126851493690946,0.0,0.0,0.0,0.0,96.35514480343296,0.033660589060308554,new NiCrCoVFe data,-2.2409663,7.134614
45.67156598130153,7.420825315198804,34.1968373589592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.668102187239116,0.0,0.0,4.042669157301349,0.0,0.0,0.0,0.0,198.12975697176765,0.016830294530154277,new NiCrCoVFe data,-1.7848568,7.175135
42.51104340916319,7.292241982690449,31.85374036730268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13901354135515,0.0,0.0,5.203960699488528,0.0,0.0,0.0,0.0,443.6127220811591,0.005610098176718092,new NiCrCoVFe data,-1.2251478,7.219913
54.37577254606605,4.163980532700686,38.51361416459901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.626418744769528,0.0,0.0,1.320214011864745,0.0,0.0,0.0,0.0,13.9744871519043,0.2061711079943899,new NiCrCoVFe data,-2.90908,7.271326
55.07062752917076,4.548597416346031,36.40809164276832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493750665872093,0.0,0.0,1.478932745842804,0.0,0.0,0.0,0.0,23.2537678535573,0.13183730715287517,new NiCrCoVFe data,-2.808739,7.2669673
54.82432856758766,4.911082626026415,34.63480630646283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.655998540179822,0.0,0.0,1.973783959743264,0.0,0.0,0.0,0.0,41.79835673533121,0.08835904628330996,new NiCrCoVFe data,-2.5670545,7.078425
54.18769809434324,5.396440362725046,32.54375236898584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431837183713921,0.0,0.0,2.440271990231944,0.0,0.0,0.0,0.0,83.01784557640941,0.0364656381486676,new NiCrCoVFe data,-2.4090006,7.1288137
51.347187815424,5.827792524021215,31.58485426038688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.142295094829825,0.0,0.0,3.097870305338082,0.0,0.0,0.0,0.0,176.05588567919403,0.019635343618513323,new NiCrCoVFe data,-1.983619,7.0620065
